OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA(m2),ENERGYSTARScore,SiteEnergyUseWN(GJ),GHGEmissions(MetricTonsCO2e)
19501,NonResidential,Small- and Mid-Sized Office,98122.0,1910,1.0,3,8.18117510880348,,Office,,,71.5,7.681076513276462,3.589611452455267
19520,NonResidential,Worship Facility,98103.0,1922,1.0,2,7.577125877044008,,Worship Facility,,,67.5,6.93373297328655,3.6468848974112595
19537,SPS-District K-12,K-12 School,98116.0,1954,1.0,2,8.472924561265456,,K-12 School,,,93.5,7.802612457708733,4.239382417532689
19559,NonResidential,Distribution Center,98118.0,1967,1.0,1,8.402778212667059,,Distribution Center,,,43.0,8.021040108146952,4.541644485108213
19565,NonResidential,Warehouse,98118.0,1979,1.0,1,7.804162515932014,,Non-Refrigerated Warehouse,Office,5.546787048371904,,6.478732681378223,2.180417459019838
19570,NonResidential,Warehouse,98118.0,1969,1.0,1,8.151916053624975,,Non-Refrigerated Warehouse,Office,6.790085075439971,9.0,8.025147285310549,4.298645025734831
19572,NonResidential,Warehouse,98118.0,1981,1.0,1,7.945176270303558,,Non-Refrigerated Warehouse,,,73.5,5.918369763377833,0.8691991243403044
19576,NonResidential,Warehouse,98118.0,1979,1.0,1,7.932887074750235,,Non-Refrigerated Warehouse,Office,6.130943945223445,,6.0710094973862425,1.0508216248317612
19584,NonResidential,Other,98115.0,1928,1.0,3,8.219710559817187,,Other,Retail Store,5.676415908476275,,9.36703434365773,5.986753467377863
19596,NonResidential,Worship Facility,98117.0,1914,1.0,2,8.04575500105878,,Worship Facility,,,92.5,6.4463448081584485,2.9887076586170265
19613,NonResidential,Small- and Mid-Sized Office,98107.0,1979,1.0,3,8.304317306737484,,Office,,,44.5,8.143789101114695,3.1285133847878095
19621,NonResidential,Small- and Mid-Sized Office,98107.0,1978,1.0,2,7.881179714758953,,Office,,,10.5,7.668366234865222,3.6858749450936377
19623,NonResidential,Small- and Mid-Sized Office,98107.0,1963,1.0,3,7.637263495405408,,Office,Medical Office,5.119343033544965,,7.282868092803404,2.263324379040743
19624,NonResidential,Restaurant,98107.0,1977,1.0,3,7.654757947442641,,Restaurant,Parking,,,7.416676823763736,2.409644165287453
19654,NonResidential,Laboratory,98101.0,1946,1.0,2,8.329021133170222,7.622598822001161,Laboratory,,,,9.362052571352839,5.370382181448203
19656,NonResidential,Small- and Mid-Sized Office,98101.0,1929,1.0,3,7.604249683332965,,Office,,,,5.140490021161802,-0.07257069283483537
19658,NonResidential,Small- and Mid-Sized Office,98101.0,1937,1.0,2,7.883843578934993,,Office,,,86.0,6.772105833346147,2.558002204858551
19694,SPS-District K-12,K-12 School,98122.0,1925,1.0,2,8.15127329402171,,K-12 School,,,,,
19696,NonResidential,Retail Store,98144.0,1917,1.0,2,9.525689582639595,,Retail Store,,,64.0,9.012232804700938,5.18377594617504
19728,SPS-District K-12,K-12 School,98103.0,1930,1.0,2,8.394431145804262,,K-12 School,,,81.5,7.915141917264403,4.354205696471474
19730,NonResidential,Other,98013.0,1917,1.0,2,7.86632900692376,,Social/Meeting Hall,,,,7.348116570628785,4.081174888173458
19742,NonResidential,Restaurant,98121.0,1955,1.0,2,7.966188526391238,,Restaurant,,,,8.724301089281896,5.434747678243435
19743,NonResidential,Small- and Mid-Sized Office,98121.0,1917,1.0,2,7.604249683332965,,Office,Other - Lodging/Residential,6.505637394664856,,7.57461024472184,3.559766855651125
19746,NonResidential,Other,98121.0,1946,1.0,1,7.667050584571995,,Other,Office,5.520948888751704,,6.779250048122882,3.1540172525197043
19747,NonResidential,Small- and Mid-Sized Office,98121.0,1974,1.0,5,8.655864182050326,7.120823033755088,Office,Bank Branch,5.79765854443433,55.0,8.586065721322832,4.999169815986978
19750,NonResidential,Small- and Mid-Sized Office,98121.0,1942,1.0,3,8.70023506791765,,Office,,,93.5,7.695215935776819,3.639032481719355
19752,NonResidential,Worship Facility,98121.0,1948,1.0,2,7.5722620078395675,,Worship Facility,,,13.0,7.237068186999143,3.786913194385302
19755,NonResidential,Small- and Mid-Sized Office,98121.0,1925,1.0,3,7.555146970325233,,Office,,,63.5,6.7990951292031045,1.7457155307266483
19766,NonResidential,Worship Facility,98116.0,1926,1.0,2,7.628400143565248,,Worship Facility,,,95.5,6.628945973942135,3.165896900077314
19774,NonResidential,Retail Store,98133.0,1968,1.0,1,8.405649028035858,,Retail Store,,,98.0,6.854553101489903,3.0682854662356998
19776,NonResidential,Other,98133.0,2002,1.0,1,7.930217202653004,,Other - Education,,,,6.447948136065082,2.0476928433652555
19780,NonResidential,Other,98133.0,1968,1.0,1,7.605776295245578,,Other,,,,8.859991896958414,5.447254479322408
19787,NonResidential,Worship Facility,98116.0,1949,1.0,2,7.59326363112037,,Worship Facility,K-12 School,6.323315837870901,85.0,7.1162438578111935,3.754198920234579
19833,NonResidential,University,98121.0,1992,1.0,2,7.896193494993199,,College/University,,,,6.376887564178247,2.731115474033206
19836,NonResidential,University,98121.0,1928,1.0,3,7.604249683332965,,College/University,,,,5.961171189688656,1.8341801851120072
19845,NonResidential,Retail Store,98105.0,1996,1.0,1,7.779408301747563,,Retail Store,,,85.5,7.175180407599707,2.8741294517947424
19848,NonResidential,Retail Store,98105.0,2003,1.0,2,8.442879128956598,,Retail Store,Other,5.447847100517,81.0,8.189705357446151,3.380994674344636
19853,NonResidential,Small- and Mid-Sized Office,98104.0,1929,1.0,2,7.528687663110544,,Office,,,95.0,6.448607221240539,2.8121098710269883
19855,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,7,7.693734849832501,,Office,Restaurant,5.357922392989013,92.5,6.795126239271664,2.302585092994046
19856,NonResidential,Small- and Mid-Sized Office,98104.0,1902,1.0,3,7.691234053785082,,Office,Restaurant,5.749432078137773,69.0,6.834253188990608,1.7950872593207297
19857,NonResidential,Mixed Use Property,98104.0,1903,1.0,3,7.884963086468653,,Office,Retail Store,6.929451641441216,,7.051010216858851,3.095577608523707
19858,NonResidential,Mixed Use Property,98104.0,1978,1.0,2,8.183227084224454,7.047557857192519,Retail Store,Parking,7.047557857192519,52.5,7.799871115899041,2.751428924404155
19860,NonResidential,Small- and Mid-Sized Office,98104.0,1906,1.0,5,7.821449680746326,,Office,,,24.0,7.6484731588318455,2.6340447877917144
19861,NonResidential,Retail Store,98104.0,1906,1.0,2,8.377439571566446,,Retail Store,Office,6.909341694199826,70.0,7.4721341891134285,2.4527277514237653
19862,NonResidential,Small- and Mid-Sized Office,98104.0,1979,1.0,3,8.690283189794215,7.813970214315034,Office,Parking,7.813970214315034,41.0,7.846699890355115,2.782229599276462
19864,NonResidential,Small- and Mid-Sized Office,98121.0,1908,1.0,3,7.8919317557847455,,Office,Other,6.505637394664856,46.5,7.332689291787354,3.3203487937988347
19871,NonResidential,Small- and Mid-Sized Office,98121.0,1954,1.0,3,8.04465284280241,6.1345737132740235,Office,Parking,6.1345737132740235,59.5,7.8851408984573785,4.464067345010091
19873,NonResidential,Retail Store,98121.0,1931,1.0,2,7.799983972340294,,Retail Store,,,27.0,7.543647653165493,3.571362008185478
19874,NonResidential,Small- and Mid-Sized Office,98121.0,1926,1.0,3,8.585426098299228,6.588240923200065,Office,Parking,6.588240923200065,50.0,7.902321236292344,2.8121098710269883
19876,NonResidential,Mixed Use Property,98121.0,1954,1.0,2,7.888314108872827,6.336561064620921,Other,Bank Branch,6.5805387028379725,,6.330784388401578,1.2208299213923588
19878,NonResidential,Hotel,98121.0,1990,1.0,5,8.588545144321177,,Hotel,,,82.0,7.931951940415425,4.202750436065887
19894,NonResidential,Other,98101.0,1955,1.0,2,7.993848849664812,,Financial Office,,,2.5,7.468298409617374,2.5152741864043966
19895,NonResidential,Small- and Mid-Sized Office,98101.0,1925,1.0,2,8.317970798593313,7.14602822278549,Office,Parking,7.108358283135101,41.0,7.648993997358111,3.892738244016279
19896,NonResidential,Restaurant,98101.0,1923,1.0,3,7.639768753280838,,Restaurant,,,,8.2682119139523,4.8909504511502755
19900,NonResidential,Laboratory,98121.0,1926,0.0,4,8.428445431486274,,Laboratory,Office,6.500764429922981,,10.426214218028587,7.069257441747765
19910,NonResidential,Medical Office,98121.0,1952,1.0,4,7.815095706836768,,Medical Office,,,55.0,7.436247844894383,2.4853232296732166
19917,Nonresidential COS,Other,98121.0,1922,1.0,2,8.16227690858325,,Fire Station,,,,8.218084712884359,4.461068842013835
19926,NonResidential,Small- and Mid-Sized Office,98121.0,1965,1.0,1,7.699223106104304,,Office,Retail Store,6.775982547463359,,7.0468440810916055,3.3674682289180278
19927,NonResidential,Hotel,98121.0,1967,1.0,4,8.325156133527186,,Hotel,,,61.5,7.956139159587484,4.25858700561615
19928,NonResidential,Mixed Use Property,98121.0,2006,1.0,2,8.051780456726641,7.661251191859804,Social/Meeting Hall,Parking,6.676317376443324,,7.85617125762979,3.3488509012899463
19967,SPS-District K-12,K-12 School,98109.0,2001,1.0,1,8.10964391710175,,K-12 School,,,100.0,6.009397036533175,2.0986312360729773
20000,NonResidential,Worship Facility,98103.0,1928,1.0,2,8.360002093815645,,Worship Facility,,,64.5,7.217190253598672,3.5360196074696004
20033,NonResidential,Small- and Mid-Sized Office,98105.0,1989,1.0,2,7.546306648032599,,Office,,,15.5,7.551359719068849,2.670694414558441
20047,NonResidential,Retail Store,98105.0,1956,1.0,2,8.201889905469683,,Retail Store,Office,6.010429911055829,,8.658964742247175,3.8753590210565547
20048,NonResidential,Retail Store,98105.0,1956,1.0,2,8.52578589286197,,Retail Store,Other,5.1734102548152405,17.0,8.909436986420964,4.150567353318379
20050,NonResidential,Retail Store,98105.0,1956,1.0,1,7.684676932445579,,Retail Store,Other,4.93702147675101,67.0,7.905682509513652,3.3043193066856684
20052,NonResidential,Retail Store,98105.0,1997,1.0,1,8.677116722249217,,Retail Store,Non-Refrigerated Warehouse,5.545699500684505,,8.511904039791991,3.8290760846072196
20066,NonResidential,Hotel,98105.0,1961,2.0,2,7.713768209139455,,Hotel,,,91.0,7.446201245468339,3.8476977948715887
20067,NonResidential,Restaurant,98101.0,1923,1.0,3,8.046082435612004,,Restaurant,Office,7.1987845752248,,8.50669439655841,4.585783472187901
20073,NonResidential,Other,98121.0,1927,1.0,4,8.008355843798551,,Financial Office,Bank Branch,6.400276879007029,86.5,7.5143346762543075,4.055950174234789
20082,NonResidential,Hotel,98121.0,1960,1.0,7,8.645376707365603,7.093424059566974,Hotel,,,27.5,8.308498101738675,4.746192203699979
20087,NonResidential,Small- and Mid-Sized Office,98121.0,1978,1.0,5,8.304455228260355,6.951924497293275,Office,Parking,,55.5,8.199927417173933,4.496693709652008
20130,NonResidential,Worship Facility,98115.0,1910,1.0,2,7.7067310582399475,,Worship Facility,,,89.5,,2.8710190293803497
20132,NonResidential,Worship Facility,98103.0,1948,1.0,2,7.594620134357122,,Worship Facility,,,58.5,6.964867482999706,3.462919440290152
20141,NonResidential,Mixed Use Property,98144.0,1990,1.0,2,8.393548440465427,,Distribution Center,Non-Refrigerated Warehouse,7.28674457620246,76.0,7.257940730306721,3.531786951365757
20145,NonResidential,Senior Care Community,98104.0,2006,1.0,6,8.664063391959296,,Senior Care Community,Bank Branch,7.282729914127143,100.0,7.13651442186007,3.5744501633629002
20166,NonResidential,University,98121.0,1910,1.0,3,7.8919317557847455,,College/University,,,,6.729036563840244,2.150598735996164
20167,NonResidential,K-12 School,98121.0,1957,1.0,2,7.604249683332965,,K-12 School,,,77.5,7.2669475958212,3.5624655292582776
20168,NonResidential,K-12 School,98101.0,1995,1.0,3,7.66094502700951,,K-12 School,,,39.0,7.018361272037719,1.916187047603107
20182,NonResidential,Worship Facility,98105.0,1972,1.0,1,7.803631669978624,,Worship Facility,Parking,,89.0,6.946953236789979,3.369362658142137
20197,NonResidential,Worship Facility,98118.0,1965,1.0,2,7.610342197332122,,Worship Facility,,,2.5,6.903887289864837,3.12060125559986
20211,NonResidential,Mixed Use Property,98107.0,1945,1.0,1,7.578931875348675,,Non-Refrigerated Warehouse,Retail Store,6.8578579882542074,,6.001047068439684,1.8625285401162623
20212,NonResidential,Mixed Use Property,98107.0,1960,1.0,4,7.553881886466357,,Retail Store,Multifamily Housing,6.192447562665862,,7.476061180384575,3.616846251214105
20217,SPS-District K-12,K-12 School,98115.0,1958,1.0,1,8.185430213557966,,K-12 School,,,83.0,7.428483712001618,3.6341592419137037
20237,NonResidential,Retail Store,98105.0,1900,1.0,3,8.026851073684117,,Retail Store,,,67.5,6.800518449681628,1.7808670280616314
20241,NonResidential,Other,98105.0,1921,1.0,3,7.920546207197256,,Other - Entertainment/Public Assembly,Multifamily Housing,6.044483380696102,,6.546442450318043,1.5271426697072703
20242,NonResidential,Hotel,98105.0,1930,1.0,3,7.555438685613183,,Hotel,,,70.5,6.687215039091538,1.612433421413899
20266,NonResidential,Worship Facility,98105.0,1926,1.0,2,8.402590698993638,,Worship Facility,Other,6.854532151284625,18.0,8.237667254111695,4.731185906570952
20324,NonResidential,Worship Facility,98115.0,2000,1.0,2,7.977918302259375,,Worship Facility,,,55.0,,3.1535903581695712
20325,Campus,K-12 School,98115.0,1989,5.0,3,7.599609303776463,,K-12 School,,,47.5,8.903973123743972,5.255122767960763
20369,NonResidential,Small- and Mid-Sized Office,98103.0,2012,1.0,2,8.963753167229303,7.808587887679394,Office,,,75.5,7.825746539979695,2.8975680247667595
20372,NonResidential,Hotel,98121.0,1925,1.0,9,9.175947267784219,,Hotel,Restaurant,6.6109979103226815,8.5,9.137672555716419,5.817096278900101
20376,SPS-District K-12,K-12 School,98144.0,1971,1.0,1,8.542628011671125,,K-12 School,,,78.0,7.829344288571398,3.978933710710773
20377,NonResidential,Senior Care Community,98144.0,1981,1.0,3,8.893048608343877,,Senior Care Community,Parking,,98.0,8.184471220327266,3.1419947805322432
20387,NonResidential,Mixed Use Property,98107.0,2007,1.0,2,8.189564159089695,,Non-Refrigerated Warehouse,Office,7.354481677771467,,7.529894996119029,3.327012483472779
20393,NonResidential,Other,98134.0,1969,1.0,2,8.26421344510267,,Social/Meeting Hall,Office,7.527288642196837,,7.669557414364962,3.3539310558610653
20395,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,5,8.219435322423198,,Office,Other,5.57536042081596,79.5,7.715161070987733,3.6852478678798866
20396,NonResidential,Warehouse,98101.0,1900,1.0,5,8.037113765629243,,Non-Refrigerated Warehouse,Retail Store,6.323315837870901,,4.764787285926484,-0.25489224962879004
20397,NonResidential,Hotel,98101.0,1926,1.0,11,8.121719849817625,,Hotel,,,97.5,7.857930004949707,4.763540521959532
20398,NonResidential,Other,98101.0,1922,1.0,3,8.203289663921812,6.471735842989173,Social/Meeting Hall,,,,8.140234310119661,4.945314244641026
20402,NonResidential,Other,98104.0,1908,1.0,5,8.25811688972447,,Performing Arts,,,,7.592411638563371,2.5729938367753697
20406,NonResidential,Hotel,98104.0,1909,1.0,6,8.110062765275412,,Hotel,,,92.5,8.287554426328658,4.902270269418131
20415,NonResidential,K-12 School,98116.0,1922,1.0,2,8.041966835278318,,K-12 School,,,82.5,8.4114059828924,5.0673621333398025
20419,NonResidential,K-12 School,98116.0,1965,1.0,3,8.438446221959243,,K-12 School,,,98.5,7.80916559060729,4.3931520174573
20425,NonResidential,Worship Facility,98116.0,1923,1.0,2,8.16428866213378,,Worship Facility,K-12 School,7.460133367009428,59.0,7.44780851359506,3.760618551268913
20427,NonResidential,Mixed Use Property,98116.0,1926,0.0,2,7.680653298903129,,Office,Retail Store,6.465827619159519,,7.381458781917192,3.5128878210148513
20428,NonResidential,Mixed Use Property,98116.0,1930,1.0,2,7.561690068914169,,Non-Refrigerated Warehouse,Restaurant,6.463077780246059,,8.419735411998131,5.220409877671511
20433,NonResidential,Other,98116.0,1948,1.0,1,8.257755691988866,7.1059989837417,Other - Recreation,Parking,7.1059989837417,,8.239373877628838,4.581645640941134
20435,NonResidential,Supermarket / Grocery Store,98126.0,1946,1.0,2,7.780456906616742,,Supermarket/Grocery Store,,,100.0,7.705593529119813,2.696652156149841
20439,NonResidential,Other,98126.0,1984,1.0,1,8.03813426576283,,Fitness Center/Health Club/Gym,Swimming Pool,,,8.85128056073434,5.35882433438469
20440,NonResidential,Small- and Mid-Sized Office,98126.0,1981,1.0,3,8.30171622570788,,Office,,,61.0,7.944214134751941,3.5060077460145003
20470,NonResidential,Mixed Use Property,98125.0,1979,1.0,1,8.204052343506257,,Supermarket/Grocery Store,Retail Store,7.489015479975344,,5.580396470756811,0.5596157879354227
20474,NonResidential,Other,98125.0,1949,0.0,1,7.640840516880952,,Other,Retail Store,6.54645938918511,,8.235446930330793,4.9141243937154115
20494,SPS-District K-12,Other,98125.0,2013,1.0,1,8.015561861492316,,Other,,,,7.407317366912774,4.0644865485546156
20500,NonResidential,Warehouse,98108.0,1985,1.0,1,8.155897301619211,,Non-Refrigerated Warehouse,,,33.0,7.6269240679669945,2.594134676972316
20503,NonResidential,Medical Office,98122.0,1990,1.0,2,8.195118014772492,,Medical Office,,,25.5,7.94765154438014,3.5167557222964274
20506,NonResidential,Other,98116.0,1924,1.0,1,7.630747350565066,,Other - Mall,Restaurant,6.633248519257501,,8.621806467109709,4.9882192548119235
20515,SPS-District K-12,K-12 School,98144.0,1971,1.0,1,8.477091516603439,,K-12 School,,,65.0,7.565042491686869,3.655839600035736
20519,NonResidential,Distribution Center,98144.0,1969,1.0,1,7.78657124012692,,Distribution Center,Refrigerated Warehouse,5.930520132863399,,7.1867845479916905,2.665490586683414
20520,NonResidential,Refrigerated Warehouse,98144.0,1953,1.0,1,7.769450199346808,,Refrigerated Warehouse,,,,6.657856579977289,1.6389967146756448
20522,NonResidential,Warehouse,98144.0,1970,1.0,2,7.9655435731279916,,Non-Refrigerated Warehouse,,,,8.11716085657158,3.2021365008639027
20523,NonResidential,Small- and Mid-Sized Office,98144.0,1961,1.0,1,7.924049309674855,,Office,Non-Refrigerated Warehouse,7.033647843184947,42.5,7.442205296986621,3.018960399673198
